Subject	correctResponseButton	responseHand	StimulusColor	SubTrial	ColorMasked	Confidence.RESP	correctRT	GrayMasked	leftMask	leftStimulus	Number	NumberResponse	Response.RESP	ResponseAccuracy	rightMask	rightStimulus
15	6	right	Red	1	1	3	311	0	1	1	2	1	1	0	0	1
15	6	right	Red	2	1	4	166	0	1	1	2	1	1	0	0	1
15	6	right	Red	3	0	4	245	0	0	1	2	2	2	1	0	1
15	6	right	Red	4	0	4	200	1	1	0	1	1	1	1	0	1
15	6	right	Red	5	1	3	253	0	0	0	1	1	1	1	1	1
15	6	right	Red	6	1	4	278	0	1	1	1	0	3	0	0	0
15	6	right	Red	7	1	4	214	0	0	1	2	1	1	0	1	1
15	6	right	Red	8	0	4	244	0	0	1	2	2	2	1	0	1
15	6	right	Red	9	1	3	181	0	0	1	2	2	2	1	1	1
15	6	right	Red	10	0	2	0	0	0	0	1	0	3	0	0	1
15	6	right	Red	11	0	4	0	1	1	0	0	0	3	1	0	0
15	6	right	Red	12	0	4	0	0	0	0	0	0	3	1	1	0
15	6	right	Red	13	0	4	0	0	0	0	0	0	3	1	1	0
15	6	right	Red	14	0	4	0	0	0	0	0	0	3	1	0	0
15	6	right	Red	15	1	4	0	0	1	1	2	0	3	0	0	1
15	6	right	Red	16	0	4	0	0	0	0	0	0	3	1	0	0
15	6	right	Red	17	0	3	488	1	1	0	0	1	1	0	0	0
15	6	right	Red	18	0	3	0	1	0	1	1	0	3	0	1	0
15	6	right	Red	19	1	4	373	0	1	1	2	1	1	0	0	1
15	6	right	Red	20	0	1	222	0	0	1	1	0	3	0	0	0
15	6	right	Blue	1	0	4	222	0	0	0	1	1	1	1	0	1
15	6	right	Blue	2	0	4	211	1	1	0	1	1	1	1	0	1
15	6	right	Blue	3	1	4	169	0	1	1	2	1	1	0	0	1
15	6	right	Blue	4	0	3	227	0	0	0	0	0	3	1	1	0
15	6	right	Blue	5	1	3	200	0	0	0	1	1	1	1	1	1
15	6	right	Blue	6	1	4	205	0	0	1	2	1	1	0	1	1
15	6	right	Blue	7	0	4	220	1	0	1	1	1	1	1	1	0
15	6	right	Blue	8	0	4	205	0	0	1	2	1	1	0	0	1
15	6	right	Blue	9	1	4	192	0	1	1	2	1	1	0	0	1
15	6	right	Blue	10	1	4	207	0	1	1	2	1	1	0	0	1
15	6	right	Blue	11	0	2	0	0	0	0	0	0	3	1	1	0
15	6	right	Blue	12	0	4	0	0	0	1	2	1	1	0	0	1
15	6	right	Blue	13	0	4	0	1	1	0	0	0	3	1	0	0
15	6	right	Blue	14	0	4	0	1	1	0	0	0	3	1	0	0
15	6	right	Blue	15	0	4	0	0	0	0	0	0	3	1	0	0
15	6	right	Blue	16	0	4	0	0	0	0	0	0	3	1	0	0
15	6	right	Blue	17	1	3	0	0	1	1	1	0	3	0	0	0
15	6	right	Blue	18	1	3	444	0	1	1	2	1	1	0	0	1
15	6	right	Blue	19	1	4	183	0	0	1	2	1	1	0	1	1
15	6	right	Blue	20	0	4	224	0	0	1	1	1	1	1	0	0
15	6	right	Red	1	0	4	305	0	0	1	2	2	2	1	0	1
15	6	right	Red	2	0	3	166	0	0	0	0	1	1	0	0	0
15	6	right	Red	3	1	4	218	0	1	1	2	1	1	0	0	1
15	6	right	Red	4	1	4	242	0	1	1	1	1	1	1	0	0
15	6	right	Red	5	0	4	208	0	0	0	1	1	1	1	0	1
15	6	right	Red	6	0	4	0	0	0	0	0	0	3	1	1	0
15	6	right	Red	7	0	3	349	0	0	1	1	1	1	1	0	0
15	6	right	Red	8	0	4	225	1	0	1	1	1	1	1	1	0
15	6	right	Red	9	0	3	393	1	1	0	1	1	1	1	0	1
15	6	right	Red	10	0	1	243	0	0	1	2	0	3	0	0	1
15	6	right	Red	11	1	4	238	0	0	1	2	1	1	0	1	1
15	6	right	Red	12	1	4	0	0	0	0	1	0	3	0	1	1
15	6	right	Red	13	1	4	473	0	1	1	2	1	1	0	0	1
15	6	right	Red	14	0	3	281	0	0	0	0	1	1	0	0	0
15	6	right	Red	15	0	4	196	0	0	0	0	0	3	1	1	0
15	6	right	Red	16	1	3	717	0	1	1	2	1	1	0	0	1
15	6	right	Red	17	0	4	0	1	1	0	0	0	3	1	0	0
15	6	right	Red	18	0	4	0	1	1	0	0	0	3	1	0	0
15	6	right	Red	19	1	3	447	0	1	1	2	1	1	0	0	1
15	6	right	Red	20	1	3	219	0	0	1	2	0	3	0	1	1
15	6	right	Blue	1	1	2	291	0	0	0	1	1	1	1	1	1
15	6	right	Blue	2	0	4	0	1	1	0	0	0	3	1	0	0
15	6	right	Blue	3	0	4	272	0	0	0	1	1	1	1	0	1
15	6	right	Blue	4	1	4	189	0	1	1	2	1	1	0	0	1
15	6	right	Blue	5	0	4	0	0	0	0	0	0	3	1	0	0
15	6	right	Blue	6	1	4	249	0	0	1	2	1	1	0	1	1
15	6	right	Blue	7	1	4	242	0	1	1	2	1	1	0	0	1
15	6	right	Blue	8	0	4	623	0	0	1	2	1	1	0	0	1
15	6	right	Blue	9	1	4	196	0	1	1	2	2	2	1	0	1
15	6	right	Blue	10	0	2	337	0	0	0	0	0	3	1	0	0
15	6	right	Blue	11	0	3	224	1	1	0	1	1	1	1	0	1
15	6	right	Blue	12	1	4	198	0	0	1	2	1	1	0	1	1
15	6	right	Blue	13	0	3	0	0	0	0	0	0	3	1	1	0
15	6	right	Blue	14	1	4	336	0	1	1	1	1	1	1	0	0
15	6	right	Blue	15	1	4	207	0	1	1	2	1	1	0	0	1
15	6	right	Blue	16	0	4	190	0	0	1	1	1	1	1	0	0
15	6	right	Blue	17	0	4	199	1	0	1	1	1	1	1	1	0
15	6	right	Blue	18	0	4	0	1	1	0	0	0	3	1	0	0
15	6	right	Blue	19	0	3	217	0	0	1	2	2	2	1	0	1
15	6	right	Blue	20	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	1	0	4	349	0	0	0	1	1	1	1	0	1
15	5	left	Red	2	0	3	332	0	0	1	1	1	1	1	0	0
15	5	left	Red	3	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	4	1	3	0	0	0	0	1	0	3	0	1	1
15	5	left	Red	5	1	4	0	0	0	1	2	0	3	0	1	1
15	5	left	Red	6	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	7	1	4	0	0	1	1	2	0	3	0	0	1
15	5	left	Red	8	1	4	464	0	1	1	2	1	1	0	0	1
15	5	left	Red	9	0	4	241	0	0	1	2	1	1	0	0	1
15	5	left	Red	10	0	4	290	1	0	1	1	1	1	1	1	0
15	5	left	Red	11	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	12	0	3	418	1	1	0	1	1	1	1	0	1
15	5	left	Red	13	1	4	274	0	1	1	1	1	1	1	0	0
15	5	left	Red	14	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	15	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	16	1	4	376	0	1	1	2	1	1	0	0	1
15	5	left	Red	17	1	2	370	0	1	1	2	0	3	0	0	1
15	5	left	Red	18	1	4	0	0	0	1	2	0	3	0	1	1
15	5	left	Red	19	0	4	441	0	0	1	2	2	2	1	0	1
15	5	left	Red	20	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	1	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	2	0	4	285	0	0	1	1	1	1	1	0	0
15	5	left	Blue	3	1	4	259	0	1	1	1	1	1	1	0	0
15	5	left	Blue	4	0	4	0	0	0	0	1	0	3	0	0	1
15	5	left	Blue	5	1	4	331	0	0	1	2	1	1	0	1	1
15	5	left	Blue	6	1	4	241	0	1	1	2	1	1	0	0	1
15	5	left	Blue	7	0	4	374	1	1	0	1	1	1	1	0	1
15	5	left	Blue	8	1	4	234	0	1	1	2	1	1	0	0	1
15	5	left	Blue	9	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	10	1	4	0	0	0	0	1	0	3	0	1	1
15	5	left	Blue	11	0	4	444	1	0	1	1	1	1	1	1	0
15	5	left	Blue	12	0	4	254	0	0	1	2	1	1	0	0	1
15	5	left	Blue	13	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	14	1	4	259	0	1	1	2	1	1	0	0	1
15	5	left	Blue	15	1	4	285	0	0	1	2	1	1	0	1	1
15	5	left	Blue	16	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	17	0	3	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	18	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	19	1	3	0	0	1	1	2	0	3	0	0	1
15	5	left	Blue	20	0	4	319	0	0	1	2	1	1	0	0	1
15	5	left	Red	1	1	4	276	0	1	1	2	1	1	0	0	1
15	5	left	Red	2	0	3	220	1	1	0	1	1	1	1	0	1
15	5	left	Red	3	1	3	423	0	1	1	2	1	1	0	0	1
15	5	left	Red	4	0	4	233	0	0	1	2	2	2	1	0	1
15	5	left	Red	5	0	3	0	0	0	1	1	0	3	0	0	0
15	5	left	Red	6	1	4	0	0	0	0	1	0	3	0	1	1
15	5	left	Red	7	1	4	252	0	1	1	2	1	1	0	0	1
15	5	left	Red	8	1	3	235	0	1	1	2	1	1	0	0	1
15	5	left	Red	9	0	2	206	0	0	0	0	0	3	1	1	0
15	5	left	Red	10	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	11	0	4	370	1	0	1	1	1	1	1	1	0
15	5	left	Red	12	1	4	242	0	0	1	2	1	1	0	1	1
15	5	left	Red	13	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	14	1	4	476	0	0	1	2	1	1	0	1	1
15	5	left	Red	15	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	16	0	3	285	0	0	1	2	2	2	1	0	1
15	5	left	Red	17	0	2	210	0	0	0	0	0	3	1	0	0
15	5	left	Red	18	0	4	0	0	0	0	1	0	3	0	0	1
15	5	left	Red	19	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	20	1	4	0	0	1	1	1	0	3	0	0	0
15	5	left	Blue	1	1	3	278	0	1	1	2	1	1	0	0	1
15	5	left	Blue	2	0	4	326	1	0	1	1	1	1	1	1	0
15	5	left	Blue	3	1	4	0	0	1	1	2	1	1	0	0	1
15	5	left	Blue	4	0	4	222	0	0	0	0	0	3	1	0	0
15	5	left	Blue	5	1	4	328	0	0	1	2	1	1	0	1	1
15	5	left	Blue	6	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	7	0	3	610	0	0	1	2	2	2	1	0	1
15	5	left	Blue	8	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	9	0	4	364	0	0	0	1	1	1	1	0	1
15	5	left	Blue	10	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	11	0	4	211	0	0	1	2	2	2	1	0	1
15	5	left	Blue	12	1	3	253	0	1	1	2	2	2	1	0	1
15	5	left	Blue	13	0	3	224	1	1	0	0	0	3	1	0	0
15	5	left	Blue	14	0	4	0	1	1	0	1	0	3	0	0	1
15	5	left	Blue	15	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	16	1	3	291	0	1	1	1	1	1	1	0	0
15	5	left	Blue	17	1	3	319	0	0	0	1	0	3	0	1	1
15	5	left	Blue	18	1	4	362	0	0	1	2	1	1	0	1	1
15	5	left	Blue	19	0	4	255	0	0	1	1	1	1	1	0	0
15	5	left	Blue	20	1	3	217	0	1	1	2	2	2	1	0	1
15	5	left	Red	1	0	4	0	1	1	0	1	0	3	0	0	1
15	5	left	Red	2	1	4	418	0	0	1	2	1	1	0	1	1
15	5	left	Red	3	1	3	225	0	1	1	1	1	1	1	0	0
15	5	left	Red	4	0	4	0	1	0	1	1	0	3	0	1	0
15	5	left	Red	5	0	4	0	0	0	0	1	0	3	0	0	1
15	5	left	Red	6	1	3	411	0	1	1	2	1	1	0	0	1
15	5	left	Red	7	1	4	214	0	1	1	2	1	1	0	0	1
15	5	left	Red	8	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	9	1	4	284	0	0	1	2	1	1	0	1	1
15	5	left	Red	10	1	3	193	0	0	0	1	1	1	1	1	1
15	5	left	Red	11	0	4	305	0	0	1	2	2	2	1	0	1
15	5	left	Red	12	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	13	1	3	0	0	1	1	2	0	3	0	0	1
15	5	left	Red	14	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	15	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	16	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	17	0	3	571	0	0	1	2	2	2	1	0	1
15	5	left	Red	18	0	3	371	0	0	1	1	2	2	0	0	0
15	5	left	Red	19	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	20	1	4	0	0	1	1	2	0	3	0	0	1
15	5	left	Blue	1	1	3	251	0	1	1	1	1	1	1	0	0
15	5	left	Blue	2	0	4	254	1	0	1	1	1	1	1	1	0
15	5	left	Blue	3	0	4	0	1	1	0	1	0	3	0	0	1
15	5	left	Blue	4	0	3	373	0	0	0	0	1	1	0	0	0
15	5	left	Blue	5	1	4	334	0	0	1	2	1	1	0	1	1
15	5	left	Blue	6	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	7	0	4	302	0	0	1	2	1	1	0	0	1
15	5	left	Blue	8	1	4	239	0	1	1	2	1	1	0	0	1
15	5	left	Blue	9	1	4	230	0	0	1	2	1	1	0	1	1
15	5	left	Blue	10	1	4	217	0	1	1	2	1	1	0	0	1
15	5	left	Blue	11	1	4	0	0	0	0	1	0	3	0	1	1
15	5	left	Blue	12	0	4	213	0	0	1	1	1	1	1	0	0
15	5	left	Blue	13	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	14	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	15	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	16	1	3	500	0	1	1	2	1	1	0	0	1
15	5	left	Blue	17	0	4	287	0	0	1	2	1	1	0	0	1
15	5	left	Blue	18	1	4	235	0	1	1	2	1	1	0	0	1
15	5	left	Blue	19	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	20	0	4	0	0	0	0	1	0	3	0	0	1
15	5	left	Red	1	0	4	263	0	0	1	1	1	1	1	0	0
15	5	left	Red	2	0	3	344	0	0	1	2	2	2	1	0	1
15	5	left	Red	3	0	4	0	1	0	1	1	0	3	0	1	0
15	5	left	Red	4	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	5	1	4	309	0	1	1	2	1	1	0	0	1
15	5	left	Red	6	0	1	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	7	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	8	1	3	465	0	1	1	2	1	1	0	0	1
15	5	left	Red	9	1	4	283	0	0	1	2	1	1	0	1	1
15	5	left	Red	10	1	4	367	0	1	1	1	1	1	1	0	0
15	5	left	Red	11	1	3	341	0	1	1	2	1	1	0	0	1
15	5	left	Red	12	1	4	260	0	0	1	2	1	1	0	1	1
15	5	left	Red	13	1	2	238	0	0	0	1	1	1	1	1	1
15	5	left	Red	14	0	4	491	1	1	0	1	1	1	1	0	1
15	5	left	Red	15	0	4	221	0	0	0	1	1	1	1	0	1
15	5	left	Red	16	1	2	177	0	1	1	2	0	3	0	0	1
15	5	left	Red	17	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	18	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	19	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	20	0	4	959	0	0	1	2	2	2	1	0	1
15	5	left	Blue	1	0	4	256	0	0	1	2	2	2	1	0	1
15	5	left	Blue	2	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	3	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	4	0	4	264	0	0	1	1	1	1	1	0	0
15	5	left	Blue	5	0	3	194	0	0	0	0	0	3	1	1	0
15	5	left	Blue	6	1	4	268	0	0	1	2	1	1	0	1	1
15	5	left	Blue	7	0	4	246	0	0	1	2	2	2	1	0	1
15	5	left	Blue	8	1	4	229	0	1	1	2	2	2	1	0	1
15	5	left	Blue	9	0	3	282	1	1	0	1	1	1	1	0	1
15	5	left	Blue	10	1	4	297	0	1	1	1	1	1	1	0	0
15	5	left	Blue	11	0	4	288	1	0	1	1	1	1	1	1	0
15	5	left	Blue	12	1	4	235	0	1	1	2	1	1	0	0	1
15	5	left	Blue	13	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	14	1	4	312	0	0	1	2	1	1	0	1	1
15	5	left	Blue	15	1	4	742	0	1	1	2	1	1	0	0	1
15	5	left	Blue	16	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	17	1	4	269	0	1	1	2	1	1	0	0	1
15	5	left	Blue	18	1	4	0	0	0	0	1	0	3	0	1	1
15	5	left	Blue	19	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	20	0	4	0	0	0	0	1	0	3	0	0	1
15	5	left	Red	1	0	3	0	1	1	0	1	0	3	0	0	1
15	5	left	Red	2	1	3	463	0	0	1	2	1	1	0	1	1
15	5	left	Red	3	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	4	1	4	304	0	1	1	2	1	1	0	0	1
15	5	left	Red	5	0	4	312	0	0	0	1	1	1	1	0	1
15	5	left	Red	6	0	4	318	0	0	1	1	1	1	1	0	0
15	5	left	Red	7	1	2	278	0	0	0	1	1	1	1	1	1
15	5	left	Red	8	1	2	255	0	1	1	2	1	1	0	0	1
15	5	left	Red	9	1	4	287	0	0	1	2	1	1	0	1	1
15	5	left	Red	10	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	11	0	4	397	0	0	1	2	1	1	0	0	1
15	5	left	Red	12	1	4	223	0	1	1	2	1	1	0	0	1
15	5	left	Red	13	0	4	261	0	0	1	2	1	1	0	0	1
15	5	left	Red	14	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	15	1	4	246	0	1	1	2	1	1	0	0	1
15	5	left	Red	16	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	17	0	4	254	1	0	1	1	1	1	1	1	0
15	5	left	Red	18	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	19	1	4	0	0	1	1	1	0	3	0	0	0
15	5	left	Red	20	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	1	0	4	0	1	1	0	1	0	3	0	0	1
15	5	left	Blue	2	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	3	1	4	0	0	0	0	1	0	3	0	1	1
15	5	left	Blue	4	0	4	240	0	0	1	2	1	1	0	0	1
15	5	left	Blue	5	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	6	1	4	213	0	0	1	2	1	1	0	1	1
15	5	left	Blue	7	1	4	257	0	1	1	2	1	1	0	0	1
15	5	left	Blue	8	0	3	439	0	0	0	0	1	1	0	0	0
15	5	left	Blue	9	0	2	285	0	0	0	1	0	3	0	0	1
15	5	left	Blue	10	0	4	249	0	0	1	2	1	1	0	0	1
15	5	left	Blue	11	1	4	240	0	1	1	2	1	1	0	0	1
15	5	left	Blue	12	1	4	291	0	1	1	1	1	1	1	0	0
15	5	left	Blue	13	1	4	270	0	0	1	2	1	1	0	1	1
15	5	left	Blue	14	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	15	1	4	231	0	1	1	2	1	1	0	0	1
15	5	left	Blue	16	0	4	222	1	0	1	1	1	1	1	1	0
15	5	left	Blue	17	0	3	178	0	0	0	0	0	3	1	1	0
15	5	left	Blue	18	0	4	246	0	0	1	1	1	1	1	0	0
15	5	left	Blue	19	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	20	1	4	232	0	1	1	2	1	1	0	0	1
15	5	left	Red	1	1	4	0	0	0	0	1	0	3	0	1	1
15	5	left	Red	2	0	3	409	1	1	0	1	1	1	1	0	1
15	5	left	Red	3	1	4	274	0	0	1	2	1	1	0	1	1
15	5	left	Red	4	0	4	0	1	0	1	1	0	3	0	1	0
15	5	left	Red	5	0	4	226	1	1	0	0	0	3	1	0	0
15	5	left	Red	6	1	4	260	0	1	1	1	1	1	1	0	0
15	5	left	Red	7	1	4	526	0	0	1	2	1	1	0	1	1
15	5	left	Red	8	0	3	303	0	0	1	2	1	1	0	0	1
15	5	left	Red	9	1	4	207	0	1	1	2	1	1	0	0	1
15	5	left	Red	10	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Red	11	0	4	335	0	0	1	1	1	1	1	0	0
15	5	left	Red	12	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	13	0	4	387	0	0	1	2	1	1	0	0	1
15	5	left	Red	14	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Red	15	1	4	288	0	1	1	2	1	1	0	0	1
15	5	left	Red	16	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	17	0	4	0	0	0	0	1	0	3	0	0	1
15	5	left	Red	18	1	4	0	0	1	1	2	0	3	0	0	1
15	5	left	Red	19	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Red	20	1	3	0	0	1	1	2	0	3	0	0	1
15	5	left	Blue	1	0	4	0	0	0	0	0	0	3	1	0	0
15	5	left	Blue	2	1	4	438	0	0	1	2	1	1	0	1	1
15	5	left	Blue	3	0	4	0	1	1	0	0	0	3	1	0	0
15	5	left	Blue	4	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	5	0	4	380	0	0	1	2	1	1	0	0	1
15	5	left	Blue	6	0	2	1316	0	0	0	1	2	2	0	0	1
15	5	left	Blue	7	0	4	201	1	1	0	0	0	3	1	0	0
15	5	left	Blue	8	1	3	466	0	1	1	2	2	2	1	0	1
15	5	left	Blue	9	1	4	245	0	0	1	2	1	1	0	1	1
15	5	left	Blue	10	0	4	282	0	0	1	2	1	1	0	0	1
15	5	left	Blue	11	1	4	227	0	1	1	2	1	1	0	0	1
15	5	left	Blue	12	0	4	235	1	1	0	1	1	1	1	0	1
15	5	left	Blue	13	1	3	221	0	1	1	2	1	1	0	0	1
15	5	left	Blue	14	0	4	0	0	0	0	0	0	3	1	1	0
15	5	left	Blue	15	1	4	0	0	0	0	1	0	3	0	1	1
15	5	left	Blue	16	1	4	279	0	1	1	1	1	1	1	0	0
15	5	left	Blue	17	0	4	297	1	0	1	1	1	1	1	1	0
15	5	left	Blue	18	0	4	290	0	0	1	1	1	1	1	0	0
15	5	left	Blue	19	1	4	168	0	1	1	2	1	1	0	0	1
15	5	left	Blue	20	0	4	215	0	0	0	0	0	3	1	0	0
16	6	right	Red	1	1	3	192	0	0	1	2	1	1	0	1	1
16	6	right	Red	2	0	4	257	0	0	0	1	1	1	1	0	1
16	6	right	Red	3	1	4	228	0	1	1	2	2	2	1	0	1
16	6	right	Red	4	1	4	205	0	1	1	2	2	2	1	0	1
16	6	right	Red	5	0	4	0	0	0	0	0	0	3	1	1	0
16	6	right	Red	6	0	4	247	0	0	1	2	2	2	1	0	1
16	6	right	Red	7	0	4	0	1	1	0	0	0	3	1	0	0
16	6	right	Red	8	0	4	0	0	0	0	0	0	3	1	1	0
16	6	right	Red	9	0	3	234	1	0	1	1	1	1	1	1	0
16	6	right	Red	10	1	4	249	0	1	1	2	2	2	1	0	1
16	6	right	Red	11	1	4	203	0	0	0	1	1	1	1	1	1
16	6	right	Red	12	1	4	225	0	0	1	2	2	2	1	1	1
16	6	right	Red	13	0	4	259	1	1	0	1	1	1	1	0	1
16	6	right	Red	14	0	4	239	0	0	1	2	2	2	1	0	1
16	6	right	Red	15	0	4	243	0	0	0	0	0	3	1	0	0
16	6	right	Red	16	0	4	228	1	1	0	0	1	1	0	0	0
16	6	right	Red	17	1	3	230	0	1	1	1	2	2	0	0	0
16	6	right	Red	18	1	4	251	0	1	1	2	2	2	1	0	1
16	6	right	Red	19	0	4	235	0	0	1	1	1	1	1	0	0
16	6	right	Red	20	0	2	0	0	0	0	0	0	3	1	0	0
16	6	right	Blue	1	1	4	251	0	1	1	2	2	2	1	0	1
16	6	right	Blue	2	0	4	267	0	0	1	2	2	2	1	0	1
16	6	right	Blue	3	1	4	290	0	1	1	2	2	2	1	0	1
16	6	right	Blue	4	0	4	243	0	0	1	2	2	2	1	0	1
16	6	right	Blue	5	0	4	377	0	0	1	1	1	1	1	0	0
16	6	right	Blue	6	1	3	218	0	0	1	2	1	1	0	1	1
16	6	right	Blue	7	0	3	257	0	0	0	0	1	1	0	1	0
16	6	right	Blue	8	0	4	227	0	0	0	1	1	1	1	0	1
16	6	right	Blue	9	0	3	381	0	0	0	0	1	1	0	1	0
16	6	right	Blue	10	0	4	237	1	1	0	0	0	3	1	0	0
16	6	right	Blue	11	1	2	382	0	0	1	2	2	2	1	1	1
16	6	right	Blue	12	0	4	224	1	1	0	1	1	1	1	0	1
16	6	right	Blue	13	1	4	331	0	0	0	1	1	1	1	1	1
16	6	right	Blue	14	0	3	408	0	0	0	0	1	1	0	0	0
16	6	right	Blue	15	0	4	0	0	0	0	0	0	3	1	0	0
16	6	right	Blue	16	1	4	400	0	1	1	1	1	1	1	0	0
16	6	right	Blue	17	0	4	238	1	1	0	0	1	1	0	0	0
16	6	right	Blue	18	0	4	236	1	0	1	1	1	1	1	1	0
16	6	right	Blue	19	1	4	278	0	1	1	2	2	2	1	0	1
16	6	right	Blue	20	1	3	257	0	1	1	2	1	1	0	0	1
16	6	right	Red	1	1	3	224	0	0	1	2	2	2	1	1	1
16	6	right	Red	2	0	3	172	0	0	0	0	0	3	1	1	0
16	6	right	Red	3	0	4	205	0	0	1	1	2	2	0	0	0
16	6	right	Red	4	0	4	241	1	0	1	1	1	1	1	1	0
16	6	right	Red	5	1	4	223	0	0	0	1	1	1	1	1	1
16	6	right	Red	6	1	4	199	0	1	1	2	2	2	1	0	1
16	6	right	Red	7	1	4	200	0	1	1	1	1	1	1	0	0
16	6	right	Red	8	1	2	0	0	1	1	2	1	1	0	0	1
16	6	right	Red	9	0	3	0	0	0	0	0	0	3	1	0	0
16	6	right	Red	10	0	3	351	1	1	0	0	0	3	1	0	0
16	6	right	Red	11	0	4	248	0	0	1	2	2	2	1	0	1
16	6	right	Red	12	0	3	581	0	0	0	1	1	1	1	0	1
16	6	right	Red	13	0	4	216	0	0	1	2	2	2	1	0	1
16	6	right	Red	14	1	4	222	0	1	1	2	2	2	1	0	1
16	6	right	Red	15	0	4	252	0	0	0	0	0	3	1	0	0
16	6	right	Red	16	1	4	214	0	0	1	2	2	2	1	1	1
16	6	right	Red	17	0	1	272	0	0	0	0	2	2	0	1	0
16	6	right	Red	18	1	4	257	0	1	1	2	2	2	1	0	1
16	6	right	Red	19	0	3	478	1	1	0	1	1	1	1	0	1
16	6	right	Red	20	0	3	207	1	1	0	0	1	1	0	0	0
16	6	right	Blue	1	1	4	231	0	1	1	1	1	1	1	0	0
16	6	right	Blue	2	0	4	206	0	0	1	2	2	2	1	0	1
16	6	right	Blue	3	1	4	234	0	1	1	2	2	2	1	0	1
16	6	right	Blue	4	0	4	232	0	0	0	1	1	1	1	0	1
16	6	right	Blue	5	0	4	254	1	1	0	1	1	1	1	0	1
16	6	right	Blue	6	0	4	285	0	0	1	2	2	2	1	0	1
16	6	right	Blue	7	1	4	253	0	1	1	2	2	2	1	0	1
16	6	right	Blue	8	0	3	272	1	1	0	0	1	1	0	0	0
16	6	right	Blue	9	0	4	239	1	1	0	0	1	1	0	0	0
16	6	right	Blue	10	0	4	202	0	0	1	1	1	1	1	0	0
16	6	right	Blue	11	0	4	170	0	0	0	0	0	3	1	0	0
